scenario_id,scenario_type,num_of_flight,entry_x_0,entry_y_0,entry_angle_0,exit_x_0,exit_y_0,exit_angle_0,middle_x_0,middle_y_0,middle_radius_0,middle_angle_0,speed_0,entry_time_0,entry_x_1,entry_y_1,entry_angle_1,exit_x_1,exit_y_1,exit_angle_1,middle_x_1,middle_y_1,middle_radius_1,middle_angle_1,speed_1,entry_time_1,is_conflict,ownship_level,intruder_level,surrounding_flight,sync_time_0,sync_time_1,sync_point_x_0,sync_point_y_0,sync_point_x_1,sync_point_y_1,res_x,res_y
79,,2,509.7308816,53.23871258,,38.62729436,175.0743843,,274.179088,114.1565484,,,0.825,172,47.13479077,499.9625647,,155.1266428,50.14412827,,101.1307168,275.0533465,,,0.825,267,,0,0,"[{""entry_x"": 131.40104235982403, ""entry_y"": 593.5497183156067, ""exit_x"": 659.5477464690093, ""exit_y"": 312.72913443982856, ""middle_x"": 395.4743944144167, ""middle_y"": 453.13942637771765, ""entry_time"": 27.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 240, ""sync_offset"": 198.0, ""sync_point_x"": 306.22466574589157, ""sync_point_y"": 500.5943488840003, ""flight_point_level"": 0.0},{""entry_x"": 335.7592941243035, ""entry_y"": 0.05026059839087793, ""exit_x"": 222.56250902913837, ""exit_y"": 642.0211299477746, ""middle_x"": 279.1609015767209, ""middle_y"": 321.03569527308275, ""entry_time"": 3.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 264, ""sync_offset"": 217.79999999999998, ""sync_point_x"": 297.9387210284461, ""sync_point_y"": 214.54138920444976, ""flight_point_level"": 0.0},{""entry_x"": 165.00000000000009, ""entry_y"": 615.7883832488649, ""exit_x"": 633.7666016393053, ""exit_y"": 458.9412724014603, ""middle_x"": 399.38330081965273, ""middle_y"": 537.3648278251626, ""entry_time"": 190.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 77, ""sync_offset"": 63.525, ""sync_point_x"": 225.2422601969739, ""sync_point_y"": 595.6316049507313, ""flight_point_level"": 0.0}]",95,0,433.8523102,72.8622454,47.13479077,499.9625647,185,296
80,,2,295.5056071,1.807774528,,47.13479077,499.9625647,,171.3201989,250.8851696,,,0.825,75,392.9669685,653.9369705,,30.91843028,469.4640264,,211.9426994,561.7004985,,,0.825,267,,0,0,"[{""entry_x"": 638.0815407440766, ""entry_y"": 448.2614233499491, ""exit_x"": 59.67982538463275, ""exit_y"": 140.71977600415468, ""middle_x"": 348.8806830643547, ""middle_y"": 294.4905996770519, ""entry_time"": 179.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 88, ""sync_offset"": 72.6, ""sync_point_x"": 573.9795455025185, ""sync_point_y"": 414.1777878916934, ""flight_point_level"": 0.0},{""entry_x"": 239.03967258039032, ""entry_y"": 12.783640340354737, ""exit_x"": 479.8168649140505, ""exit_y"": 624.0321529821614, ""middle_x"": 359.4282687472204, ""middle_y"": 318.40789666125806, ""entry_time"": 62.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 205, ""sync_offset"": 169.125, ""sync_point_x"": 301.02419255013706, ""sync_point_y"": 170.14051152531465, ""flight_point_level"": 0.0},{""entry_x"": 537.6757290464463, ""entry_y"": 73.54183271919965, ""exit_x"": 41.375496643999384, ""exit_y"": 170.01282531870874, ""middle_x"": 289.5256128452229, ""middle_y"": 121.77732901895419, ""entry_time"": 30.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 237, ""sync_offset"": 195.52499999999998, ""sync_point_x"": 345.7430740028419, ""sync_point_y"": 110.84976154019853, ""flight_point_level"": 0.0}]",192,0,224.8278735,143.5653774,392.9669685,653.9369705,181,435
81,,2,431.9756081,643.8486504,,92.61786589,100.7627377,,262.296737,372.3056941,,,0.825,209,546.4994796,80.94583853,,17.97887005,437.437491,,282.2391748,259.1916647,,,0.825,267,,0,0,"[{""entry_x"": 5.013441505971343, ""entry_y"": 272.69610136991304, ""exit_x"": 312.7291344398286, ""exit_y"": 659.5477464690093, ""middle_x"": 158.87128797289998, ""middle_y"": 466.1219239194612, ""entry_time"": 219.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 48, ""sync_offset"": 39.599999999999994, ""sync_point_x"": 29.66502111682108, ""sync_point_y"": 303.6873843812686, ""flight_point_level"": 0.0},{""entry_x"": 458.9412724014604, ""entry_y"": 26.233398360694707, ""exit_x"": 175.07438428065612, ""exit_y"": 621.3727056434459, ""middle_x"": 317.00782834105826, ""middle_y"": 323.80305200207033, ""entry_time"": 150.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 117, ""sync_offset"": 96.52499999999999, ""sync_point_x"": 417.38618878203977, ""sync_point_y"": 113.35544293256498, ""flight_point_level"": 0.0},{""entry_x"": 69.95645130978176, ""entry_y"": 126.83171314253272, ""exit_x"": 267.0330315257402, ""exit_y"": 653.9369705377292, ""middle_x"": 168.494741417761, ""middle_y"": 390.38434184013096, ""entry_time"": 200.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 67, ""sync_offset"": 55.275, ""sync_point_x"": 89.31416430889881, ""sync_point_y"": 178.6062684032379, ""flight_point_level"": 0.0}]",58,0,406.6189714,603.269549,546.4994796,80.94583853,339,359
82,,2,113.5005204,80.94583853,,504.8733572,609.8558717,,309.1869388,345.4008551,,,0.825,185,63.02439186,523.9691333,,631.470001,195.7769078,,347.2471964,359.8730205,,,0.825,267,,0,0,"[{""entry_x"": 404.23384793347543, ""entry_y"": 8.45787862087235, ""exit_x"": 206.379824172749, ""exit_y"": 635.9706720070399, ""middle_x"": 305.3068360531122, ""middle_y"": 322.21427531395614, ""entry_time"": 205.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 62, ""sync_offset"": 51.15, ""sync_point_x"": 388.85274628883184, ""sync_point_y"": 57.240500651644155, ""flight_point_level"": 0.0},{""entry_x"": 155.12664280304242, ""entry_y"": 609.8558717316206, ""exit_x"": 165.00000000000009, ""exit_y"": 44.21161675113518, ""middle_x"": 160.06332140152125, ""middle_y"": 327.0337442413779, ""entry_time"": 160.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 107, ""sync_offset"": 88.27499999999999, ""sync_point_x"": 156.6672539812936, ""sync_point_y"": 521.5943164416901, ""flight_point_level"": 0.0},{""entry_x"": 289.78311667630135, ""entry_y"": 2.4597699583637223, ""exit_x"": 1.8077745284697926, ""exit_y"": 364.49439287832575, ""middle_x"": 145.79544560238557, ""middle_y"": 183.47708141834474, ""entry_time"": 181.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 86, ""sync_offset"": 70.95, ""sync_point_x"": 245.61570320686224, ""sync_point_y"": 57.98581868704249, ""flight_point_level"": 0.0}]",82,0,153.740282,135.3267551,63.02439186,523.9691333,289,295
83,,2,519.280224,59.67982538,,621.3727056,484.9256157,,570.3264648,272.3027206,,,0.825,264,233.5173374,645.5805695,,650.1975897,409.8342255,,441.8574636,527.7073975,,,0.825,267,,0,0,"[{""entry_x"": 567.3821341117549, ""entry_y"": 100.7627377485309, ""exit_x"": 80.94583852648523, ""exit_y"": 113.5005204331326, ""middle_x"": 324.16398631912006, ""middle_y"": 107.13162909083175, ""entry_time"": 74.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 193, ""sync_offset"": 159.225, ""sync_point_x"": 408.21169654252185, ""sync_point_y"": 104.930762342852, ""flight_point_level"": 0.0},{""entry_x"": 364.49439287832564, ""entry_y"": 658.1922254715303, ""exit_x"": 514.5336581453464, ""exit_y"": 56.41760105683625, ""middle_x"": 439.51402551183605, ""middle_y"": 357.30491326418326, ""entry_time"": 118.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 149, ""sync_offset"": 122.925, ""sync_point_x"": 394.2326418949148, ""sync_point_y"": 538.9186233190534, ""flight_point_level"": 0.0},{""entry_x"": 53.23871257801005, ""entry_y"": 150.26911844504113, ""exit_x"": 464.22309221501405, ""exit_y"": 631.4700010220583, ""middle_x"": 258.7309023965121, ""middle_y"": 390.86955973354975, ""entry_time"": 245.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 22, ""sync_offset"": 18.15, ""sync_point_x"": 65.02619465520289, ""sync_point_y"": 164.07048672068169, ""flight_point_level"": 0.0}]",3,0,519.8580013,62.08644094,233.5173374,645.5805695,358,425
84,,2,272.6961014,5.013441506,,140.719776,600.3201746,,206.7079387,302.6668081,,,0.825,145,104.9405412,88.65327847,,244.5897151,648.7555227,,174.7651281,368.7044006,,,0.825,267,,0,0,"[{""entry_x"": 474.66247844039555, ""entry_y"": 33.39796472127489, ""exit_x"": 635.9706720070399, ""exit_y"": 453.62017582725093, ""middle_x"": 555.3165752237177, ""middle_y"": 243.5090702742629, ""entry_time"": 250.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 17, ""sync_offset"": 14.024999999999999, ""sync_point_x"": 479.68858893276837, ""sync_point_y"": 46.491430202898144, ""flight_point_level"": 0.0},{""entry_x"": 175.07438428065612, ""entry_y"": 621.3727056434459, ""exit_x"": 635.9706720070399, ""exit_y"": 206.37982417274904, ""middle_x"": 405.522528143848, ""middle_y"": 413.8762649080975, ""entry_time"": 2.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 265, ""sync_offset"": 218.625, ""sync_point_x"": 337.5444217506514, ""sync_point_y"": 475.08402682824055, ""flight_point_level"": 0.0},{""entry_x"": 284.07287668317844, ""entry_y"": 656.7884626847183, ""exit_x"": 635.9706720070399, ""exit_y"": 206.37982417274904, ""middle_x"": 460.0217743451092, ""middle_y"": 431.5841434287337, ""entry_time"": 163.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 104, ""sync_offset"": 85.8, ""sync_point_x"": 336.8966312661199, ""sync_point_y"": 589.1771400252616, ""flight_point_level"": 0.0}]",122,0,250.9114542,103.2776346,104.9405412,88.65327847,275,258
85,,2,117.8800888,582.7946662,,624.032153,479.8168649,,370.9561209,531.3057656,,,0.825,68,289.7831167,657.54023,,635.970672,453.6201758,,462.8768943,555.5802029,,,0.825,267,,0,0,"[{""entry_x"": 550.8131000984233, ""entry_y"": 84.76220759245993, ""exit_x"": 211.7385766500509, ""exit_y"": 638.0815407440766, ""middle_x"": 381.2758383742371, ""middle_y"": 361.4218741682683, ""entry_time"": 130.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 137, ""sync_offset"": 113.02499999999999, ""sync_point_x"": 491.7576998214032, ""sync_point_y"": 181.13186216858116, ""flight_point_level"": 0.0},{""entry_x"": 650.1975896710788, ""entry_y"": 250.16577445210964, ""exit_x"": 17.97887005222549, ""exit_y"": 437.4374909708618, ""middle_x"": 334.08822986165217, ""middle_y"": 343.8016327114857, ""entry_time"": 60.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 207, ""sync_offset"": 170.77499999999998, ""sync_point_x"": 486.4551494489632, ""sync_point_y"": 298.66849494392204, ""flight_point_level"": 0.0},{""entry_x"": 80.94583852648523, ""entry_y"": 546.4994795668674, ""exit_x"": 546.4994795668674, ""exit_y"": 579.0541614735148, ""middle_x"": 313.7226590466763, ""middle_y"": 562.7768205201911, ""entry_time"": 253.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 14, ""sync_offset"": 11.549999999999999, ""sync_point_x"": 92.4677033069862, ""sync_point_y"": 547.3051668386121, ""flight_point_level"": 0.0}]",199,0,278.7592272,550.0634356,289.7831167,657.54023,348,501
86,,2,150.2691184,606.7612874,,579.0541615,546.4994796,,364.66164,576.6303835,,,0.825,242,603.5823989,145.4663419,,533.1682869,590.0435487,,568.3753429,367.7549453,,,0.825,267,,0,0,"[{""entry_x"": 63.02439185626736, ""entry_y"": 136.03086674348384, ""exit_x"": 642.0211299477746, ""exit_y"": 222.5625090291383, ""middle_x"": 352.522760902021, ""middle_y"": 179.29668788631108, ""entry_time"": 71.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 196, ""sync_offset"": 161.7, ""sync_point_x"": 222.9482569618893, ""sync_point_y"": 159.9316485231419, ""flight_point_level"": 0.0},{""entry_x"": 11.244477324607487, ""entry_y"": 244.58971511616807, ""exit_x"": 559.2372622514691, ""exit_y"": 92.61786588824515, ""middle_x"": 285.2408697880383, ""middle_y"": 168.6037905022066, ""entry_time"": 236.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 31, ""sync_offset"": 25.575, ""sync_point_x"": 35.88932616541803, ""sync_point_y"": 237.75509364796665, ""flight_point_level"": 0.0},{""entry_x"": 1.8077745284697926, ""entry_y"": 295.50560712167425, ""exit_x"": 659.196136585742, ""exit_y"": 306.98036366443864, ""middle_x"": 330.50195555710593, ""middle_y"": 301.2429853930564, ""entry_time"": 157.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 110, ""sync_offset"": 90.75, ""sync_point_x"": 92.5439528639123, ""sync_point_y"": 297.08941300585775, ""flight_point_level"": 0.0}]",25,0,170.6933974,603.8908422,603.5823989,145.4663419,469,380
87,,2,631.470001,464.2230922,,431.9756081,16.15134962,,531.7228046,240.1872209,,,0.825,239,88.65327847,104.9405412,,596.9756081,136.0308667,,342.8144433,120.485704,,,0.825,267,,0,0,"[{""entry_x"": 69.95645130978176, ""entry_y"": 126.83171314253272, ""exit_x"": 523.9691332565162, ""exit_y"": 63.02439185626736, ""middle_x"": 296.962792283149, ""middle_y"": 94.92805249940004, ""entry_time"": 41.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 226, ""sync_offset"": 186.45, ""sync_point_x"": 254.59193272664754, ""sync_point_y"": 100.88288846852855, ""flight_point_level"": 0.0},{""entry_x"": 347.2708655601715, ""entry_y"": 659.5477464690093, ""exit_x"": 126.8317131425328, ""exit_y"": 69.95645130978176, ""middle_x"": 237.05128935135215, ""middle_y"": 364.75209888939554, ""entry_time"": 149.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 118, ""sync_offset"": 97.35, ""sync_point_x"": 313.17817699456236, ""sync_point_y"": 568.3627088456778, ""flight_point_level"": 0.0},{""entry_x"": 489.98717468129126, ""entry_y"": 41.375496643999384, ""exit_x"": 201.05872759853972, ""exit_y"": 633.7666016393053, ""middle_x"": 345.5229511399155, ""middle_y"": 337.57104914165234, ""entry_time"": 90.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 177, ""sync_offset"": 146.025, ""sync_point_x"": 425.97402797141626, ""sync_point_y"": 172.62189725483526, ""flight_point_level"": 0.0}]",28,0,622.0743846,443.1201921,88.65327847,104.9405412,351,206
88,,2,190.5359736,30.91843028,,404.2338479,651.5421214,,297.3849108,341.2302758,,,0.825,121,582.7946662,117.8800888,,381.6233735,655.9371524,,482.2090198,386.9086206,,,0.825,267,,0,0,"[{""entry_x"": 655.9371523963955, ""entry_y"": 278.3766265367238, ""exit_x"": 19.90143514065028, ""exit_y"": 217.13335270252927, ""middle_x"": 337.9192937685229, ""middle_y"": 247.75498961962654, ""entry_time"": 247.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 20, ""sync_offset"": 16.5, ""sync_point_x"": 639.513115123337, ""sync_point_y"": 276.7951716201401, ""flight_point_level"": 0.0},{""entry_x"": 647.2163596596453, ""entry_y"": 420.9603274196097, ""exit_x"": 180.18313508594957, ""exit_y"": 624.0321529821614, ""middle_x"": 413.69974737279745, ""middle_y"": 522.4962402008855, ""entry_time"": 197.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 70, ""sync_offset"": 57.75, ""sync_point_x"": 594.2561403639044, ""sync_point_y"": 443.98808615004265, ""flight_point_level"": 0.0},{""entry_x"": 659.9497394016091, ""entry_y"": 335.75929412430355, ""exit_x"": 88.65327846567374, ""exit_y"": 555.0594588206245, ""middle_x"": 374.30150893364146, ""middle_y"": 445.40937647246403, ""entry_time"": 192.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 75, ""sync_offset"": 61.875, ""sync_point_x"": 602.1844505120947, ""sync_point_y"": 357.93331100241903, ""flight_point_level"": 0.0}]",146,0,229.7506578,144.8061427,582.7946662,117.8800888,580,435
89,,2,30.91843028,190.5359736,,653.9369705,267.0330315,,342.4277004,228.7845026,,,0.825,139,489.9871747,618.6245034,,567.3821341,100.7627377,,528.6846544,359.6936206,,,0.825,267,,0,0,"[{""entry_x"": 495.0, ""entry_y"": 44.21161675113524, ""exit_x"": 21.918459255923437, ""exit_y"": 211.73857665005093, ""middle_x"": 258.4592296279617, ""middle_y"": 127.97509670059308, ""entry_time"": 249.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 18, ""sync_offset"": 14.85, ""sync_point_x"": 481.00177385728114, ""sync_point_y"": 49.16864861075673, ""flight_point_level"": 0.0},{""entry_x"": 80.94583852648523, ""entry_y"": 113.5005204331326, ""exit_x"": 73.5418327191997, ""exit_y"": 537.6757290464465, ""middle_x"": 77.24383562284247, ""middle_y"": 325.5881247397895, ""entry_time"": 131.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 136, ""sync_offset"": 112.19999999999999, ""sync_point_x"": 78.98767852422205, ""sync_point_y"": 225.6834318296797, ""flight_point_level"": 0.0},{""entry_x"": 590.0435486902182, ""entry_y"": 126.8317131425328, ""exit_x"": 555.0594588206245, ""exit_y"": 571.3467215343262, ""middle_x"": 572.5515037554214, ""middle_y"": 349.08921733842953, ""entry_time"": 41.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 226, ""sync_offset"": 186.45, ""sync_point_x"": 575.4148502917616, ""sync_point_y"": 312.7069500170745, ""flight_point_level"": 0.0}]",128,0,135.7313039,203.4053763,489.9871747,618.6245034,391,357
90,,2,44.21161675,495,,420.9603274,12.78364034,,232.5859721,253.8918202,,,0.825,251,606.7612874,509.7308816,,217.1333527,19.90143514,,411.9473201,264.8161583,,,0.825,267,,0,0,"[{""entry_x"": 633.7666016393053, ""entry_y"": 458.9412724014603, ""exit_x"": 469.4640263744308, ""exit_y"": 30.918430277905543, ""middle_x"": 551.6153140068681, ""middle_y"": 244.92985133968293, ""entry_time"": 162.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 105, ""sync_offset"": 86.625, ""sync_point_x"": 602.7229780099437, ""sync_point_y"": 378.06986795614023, ""flight_point_level"": 0.0},{""entry_x"": 431.97560814373264, ""entry_y"": 643.8486503774006, ""exit_x"": 484.925615719344, ""exit_y"": 38.6272943565541, ""middle_x"": 458.45061193153833, ""middle_y"": 341.2379723669774, ""entry_time"": 35.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 232, ""sync_offset"": 191.39999999999998, ""sync_point_x"": 448.65721730563445, ""sync_point_y"": 453.17698516264056, ""flight_point_level"": 0.0},{""entry_x"": 648.7555226753925, ""entry_y"": 244.58971511616815, ""exit_x"": 59.67982538463275, ""exit_y"": 519.2802239958453, ""middle_x"": 354.21767403001263, ""middle_y"": 381.9349695560067, ""entry_time"": 40.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 227, ""sync_offset"": 187.27499999999998, ""sync_point_x"": 479.026731858104, ""sync_point_y"": 323.73555008365764, ""flight_point_level"": 0.0}]",16,0,52.33834823,484.5982581,606.7612874,509.7308816,338,337
91,,2,612.8652092,160.0374353,,474.6624784,626.6020353,,543.7638438,393.3197353,,,0.825,100,122.324271,586.4581673,,523.9691333,596.9756081,,323.1467021,591.7168877,,,0.825,267,,0,0,"[{""entry_x"": 603.5823989431638, ""entry_y"": 145.46634185465354, ""exit_x"": 47.13479076830299, ""exit_y"": 160.03743527968206, ""middle_x"": 325.3585948557334, ""middle_y"": 152.75188856716778, ""entry_time"": 183.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 84, ""sync_offset"": 69.3, ""sync_point_x"": 534.3061463223577, ""sync_point_y"": 147.28040437238914, ""flight_point_level"": 0.0},{""entry_x"": 96.65476220843934, ""entry_y"": 563.3452377915607, ""exit_x"": 657.5402300416363, ""exit_y"": 370.21688332369865, ""middle_x"": 377.0974961250378, ""middle_y"": 466.7810605576297, ""entry_time"": 179.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 88, ""sync_offset"": 72.6, ""sync_point_x"": 165.29941079694973, ""sync_point_y"": 539.7089897779712, ""flight_point_level"": 0.0},{""entry_x"": 3.2115373152818165, ""entry_y"": 284.0728766831783, ""exit_x"": 479.8168649140505, ""exit_y"": 624.0321529821614, ""middle_x"": 241.51420111466615, ""middle_y"": 454.0525148326699, ""entry_time"": 164.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 103, ""sync_offset"": 84.975, ""sync_point_x"": 72.39100348761002, ""sync_point_y"": 333.41811034471544, ""flight_point_level"": 0.0}]",167,0,573.7349951,292.1388243,122.324271,586.4581673,299,491
92,,2,284.0728767,656.7884627,,180.1831351,35.96784702,,232.1280059,346.3781549,,,0.825,161,546.4994796,80.94583853,,0.201027084,341.5168339,,273.3502533,211.2313362,,,0.825,267,,0,0,"[{""entry_x"": 324.24070587569645, ""entry_y"": 659.9497394016091, ""exit_x"": 453.62017582725093, ""exit_y"": 24.029327992960134, ""middle_x"": 388.9304408514737, ""middle_y"": 341.9895336972846, ""entry_time"": 42.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 225, ""sync_offset"": 185.625, ""sync_point_x"": 361.24837870188867, ""sync_point_y"": 478.05121610636763, ""flight_point_level"": 0.0},{""entry_x"": 53.23871257801005, ""entry_y"": 150.26911844504113, ""exit_x"": 514.5336581453464, ""exit_y"": 56.41760105683625, ""middle_x"": 283.88618536167826, ""middle_y"": 103.34335975093869, ""entry_time"": 3.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 264, ""sync_offset"": 217.79999999999998, ""sync_point_x"": 266.66631324442676, ""sync_point_y"": 106.84678232897556, ""flight_point_level"": 0.0},{""entry_x"": 140.71977600415488, ""entry_y"": 600.3201746153674, ""exit_x"": 656.7884626847183, ""exit_y"": 284.0728766831784, ""middle_x"": 398.7541193444366, ""middle_y"": 442.19652564927287, ""entry_time"": 22.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 245, ""sync_offset"": 202.125, ""sync_point_x"": 313.05966922422573, ""sync_point_y"": 494.7101522221562, ""flight_point_level"": 0.0}]",106,0,269.6394636,570.5377868,546.4994796,80.94583853,452,320
93,,2,656.7884627,284.0728767,,117.8800888,582.7946662,,387.3342757,433.4337715,,,0.825,259,113.5005204,579.0541615,,655.9371524,278.3766265,,384.7188364,428.715394,,,0.825,267,,0,0,"[{""entry_x"": 458.9412724014604, ""entry_y"": 26.233398360694707, ""exit_x"": 533.1682868574673, ""exit_y"": 590.0435486902182, ""middle_x"": 496.05477962946384, ""middle_y"": 308.13847352545645, ""entry_time"": 173.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 94, ""sync_offset"": 77.55, ""sync_point_x"": 469.0635786081254, ""sync_point_y"": 103.1199473602337, ""flight_point_level"": 0.0},{""entry_x"": 12.78364034035485, ""entry_y"": 420.9603274196099, ""exit_x"": 170.01282531870882, ""exit_y"": 41.375496643999384, ""middle_x"": 91.39823282953184, ""middle_y"": 231.16791203180463, ""entry_time"": 196.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 71, ""sync_offset"": 58.574999999999996, ""sync_point_x"": 35.19932239113997, ""sync_point_y"": 366.84408380276125, ""flight_point_level"": 0.0},{""entry_x"": 621.3727056434459, ""entry_y"": 484.92561571934397, ""exit_x"": 113.50052043313252, ""exit_y"": 579.0541614735148, ""middle_x"": 367.43661303828924, ""middle_y"": 531.9898885964294, ""entry_time"": 245.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 22, ""sync_offset"": 18.15, ""sync_point_x"": 603.5266290711601, ""sync_point_y"": 488.23319050702645, ""flight_point_level"": 0.0}]",8,0,651.0159726,287.2726202,113.5005204,579.0541615,340,395
94,,2,0.452253531,312.7291344,,629.0815697,190.5359736,,314.7669116,251.632554,,,0.825,144,222.562509,17.97887005,,621.3727056,484.9256157,,421.9676073,251.4522429,,,0.825,267,,0,0,"[{""entry_x"": 347.2708655601715, ""entry_y"": 659.5477464690093, ""exit_x"": 8.45787862087235, ""exit_y"": 255.76615206652463, ""middle_x"": 177.86437209052193, ""middle_y"": 457.656949267767, ""entry_time"": 234.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 33, ""sync_offset"": 27.224999999999998, ""sync_point_x"": 329.77097288645547, ""sync_point_y"": 638.6921865050952, ""flight_point_level"": 0.0},{""entry_x"": 185.33752155960443, ""entry_y"": 33.39796472127489, ""exit_x"": 647.2163596596453, ""exit_y"": 239.0396725803903, ""middle_x"": 416.27694060962483, ""middle_y"": 136.2188186508326, ""entry_time"": 47.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 220, ""sync_offset"": 181.5, ""sync_point_x"": 351.1460221217365, ""sync_point_y"": 107.22066543953264, ""flight_point_level"": 0.0},{""entry_x"": 56.41760105683625, ""entry_y"": 145.46634185465354, ""exit_x"": 659.9497394016091, ""exit_y"": 324.24070587569645, ""middle_x"": 358.1836702292227, ""middle_y"": 234.853523865175, ""entry_time"": 129.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 138, ""sync_offset"": 113.85, ""sync_point_x"": 165.57922787158003, ""sync_point_y"": 177.80148884919512, ""flight_point_level"": 0.0}]",123,0,100.062872,293.3667916,222.562509,17.97887005,184,229
95,,2,16.15134962,228.0243919,,629.0815697,190.5359736,,322.6164597,209.2801827,,,0.825,159,170.0128253,41.37549664,,659.1961366,353.0196363,,414.604481,197.1975665,,,0.825,267,,0,0,"[{""entry_x"": 629.0815697220944, ""entry_y"": 190.5359736255692, ""exit_x"": 489.98717468129126, ""exit_y"": 618.6245033560006, ""middle_x"": 559.5343722016928, ""middle_y"": 404.5802384907849, ""entry_time"": 210.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 57, ""sync_offset"": 47.025, ""sync_point_x"": 614.5500455616125, ""sync_point_y"": 235.2594063043488, ""flight_point_level"": 0.0},{""entry_x"": 267.0330315257402, ""entry_y"": 653.9369705377292, ""exit_x"": 155.12664280304242, ""exit_y"": 50.144128268379404, ""middle_x"": 211.07983716439134, ""middle_y"": 352.0405494030543, ""entry_time"": 49.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 218, ""sync_offset"": 179.85, ""sync_point_x"": 234.25797226597751, ""sync_point_y"": 477.0985754123519, ""flight_point_level"": 0.0},{""entry_x"": 195.77690778498598, ""entry_y"": 28.52999897794166, ""exit_x"": 586.4581672808004, ""exit_y"": 122.32427095355365, ""middle_x"": 391.11753753289315, ""middle_y"": 75.42713496574765, ""entry_time"": 123.0, ""flight_level"": 0, ""speed"": 0.825, ""sync_time"": 144, ""sync_offset"": 118.8, ""sync_point_x"": 311.29445432822996, ""sync_point_y"": 56.26330820402325, ""flight_point_level"": 0.0}]",108,0,105.0851602,222.584967,170.0128253,41.37549664,245,276
